,id_news,country,media_outlet,url,title,text,date,search
0,576931.0,chile,biobiochile,https://www.biobiochile.cl/noticias/nacional/region-de-los-rios/2019/06/25/accidente-de-transito-involucro-a-3-autos-y-1-microbus-a-la-altura-de-puente-calle-calle-en-valdivia.shtml,Accidente de tránsito involucró a 3 autos y 1 microbús a la altura de puente Calle Calle en Valdivia,"La jornada de este martes, una colisión múltiple provocó gran congestión vehicular, por el puente Calle Calle de Valdivia. El hecho involucró a tres automóviles particulares y un microbús pasado el viaducto, hacia el sector de Las Ánimas. Los cuatro vehículos resultaron con daños de diversa consideración. Un desperfecto en los frenos del microbús habría provocado la colisión múltiple, tal como Carabineros. El hecho provocó gran congestión vehicular, incluso en las calles Picarte y Pedro Montt.",2019-06-25,congestión vehicular
1,434352.0,chile,horas24,https://www.24horas.cl/nacional/cuales-son-las-peores-horas-para-viajar-en-semana-santa-2677181,¿Cuáles son las peores horas para viajar en Semana Santa?,"Este fin de semana se espera un éxodo masivo de transportes desde Santiago hacia otras regiones, por ello Carabineros dio a conocer las peores horas para viajar. Con el fin de aportar a la normalidad del flujo y reducir en lo más posible los accidentes de tránsito, desde la institución establecieron que estas serían: Jueves 29: Congestión vehicular desde las 15.00 horas hasta las 23.00 horas. Viernes 30: Congestión vehicular desde las 08.00 horas hasta las 14.00 horas. Domingo 1: Congestión vehicular desde las 12.00 horas hasta las 22.00 horas. Asimismo, hicieron un llamado a preferir las horas de poca o normal circulación y recomendaron conducir con precaución. #FelizJueves Queremos ayudarte a que tengas un excelente viaje junto a tu familia, Ruta 68, Ruta 78, Ruta 5 Norte y Ruta 5 Sur, las proyecciones de flujo vehicular son las siguientes! Evita los horarios en rojo y conduce con precaución pic.twitter.com/aqfb8Pv7uA Carabineros de Chile (@Carabdechile) 29 de marzo de 2018 #FelizJueves Queremos ayudarte a que tengas un excelente viaje junto a tu familia, Ruta 68, Ruta 78, Ruta 5 Norte y Ruta 5 Sur, las proyecciones de flujo vehicular son las siguientes! Evita los horarios en rojo y conduce con precaución pic.twitter.com/aqfb8Pv7uA",2018-03-29,congestión vehicular
2,21850099.0,chile,biobiochile,https://www.biobiochile.cl/noticias/nacional/region-del-bio-bio/2021/12/23/caida-de-arbol-genera-masiva-congestion-vehicular-camino-a-penco.shtml,Caída de árbol genera masiva congestión vehicular camino a Penco,"Un árbol cayó la tarde de este jueves a la altura de Los Forjadores en Penco, región del Bío Bío. La situación no dejó lesionados, pero sí una congestión vehicular que se extendió por varios minutos. Durante la tarde de este jueves, un árbol cedió y cayó atravesando la autopista de Penco, a la altura de Los Forjadores. La caída no dejó lesionados ni autos chocados, pero sí generó una kilométrica congestión vehicular que se prolongó durante varios minutos. Al momento de ceder el árbol, Carabineros iba transitando por la autopista y dio aviso a Bomberos, quienes esperaron que la Compañía General de Electricidad (CGE) despejara las vías.",2021-12-23,congestión vehicular
3,5704238.0,chile,ahoranoticiasmega,https://www.meganoticias.cl/nacional/220085-conductores-informan-congestion-en-cuesta-lo-prado-por-buses-atravesados-en-la-via.html,Gran congestión en Cuesta Lo Prado por buses atravesados en la vía,"En el marco del retorno durante este fin de semana largo, miles de automovilistas recorren las distintas vías que conectan la Región Metropolitana con la de Valparaíso. Lamentablemente para quienes transitaban por la Cuesta Lo Prado la tarde de este domingo, dos buses quedaron atravesados en la vía, generando una importante congestión vehicular. En redes sociales, la Gobernación de la Provincia de Marga Marga dio a conocer la noticia llamando a los conductores a elegir alternativas a la Ruta 68. URGENTE: Son dos buses los que están atravesados en Cuesta #LoPrado sin poder movilizarse. Importante congestión vehicular. Elegir alternativas a la #Ruta68. @corti_carolina @Subtrans pic.twitter.com/wVSNcVSSS5 Gob MargaMarga (@gob_margamarga) April 1, 2018 URGENTE: Son dos buses los que están atravesados en Cuesta #LoPrado sin poder movilizarse. Importante congestión vehicular. Elegir alternativas a la #Ruta68. @corti_carolina @Subtrans pic.twitter.com/wVSNcVSSS5 La cuesta Lo Prado, era una vía alternativa para viajar a la región de Valparaíso luego que gran parte de la Ruta 68 tuviera sólo dirección hacia Santiago durante la tarde de este domingo. El MOP, en conjunto con la concesionaria, determinaron implementar el sistema 4×0 entre los peajes Zapata y Lo Prado en dirección a la capital, por lo que quienes deseaban ir hacia Valparaíso y Viña del Mar debían utilizar caminos como la cuesta Lo Prado. Tras conocerse la situación, las autoridades informaron que a partir de las 19:00 finaliza el sistema 4x0 entre los peajes Zapata y Lo Prado, lo que debería normalizar las condiciones de tránsito en la Ruta 68.  ",2018-04-01,congestión vehicular
4,392495.0,chile,biobiochile,https://www.biobiochile.cl/noticias/nacional/region-metropolitana/2020/02/05/colision-multiple-genero-gran-congestion-vehicular-en-autopista-general-velasquez-en-la-capital.shtml,Colisión múltiple generó gran congestión vehicular en autopista General Velásquez en la capital,"Una colisión múltiple generó congestión vehicular en la autopista General Velásquez -de sur a norte-, a la altura de Carlos Valdovinos en la región Metropolitana. De acuerdo a los antecedentes, un camión 3/4 terminó volcado producto de una colisión, accidente al cual se le agregó otra colisión en cadena, que involucró a varios vehículos. Hasta el lugar llegó personal de emergencias, SAMU y Carabineros para poder trabajar en el accidente. Además, hubo una sola vía disponible en dirección al norte, por lo que se produjo un gran atochamiento vehicular. En tanto, en dirección al sur también se generó una importante congestión vehicular a raíz de los conductores que se detuvieron a mirar el accidente. 17:35 hrs
?Precaución?
Colisión múltiple que involucra a varios vehículos, incluyendo un camión, se produjo en General Velásquez al norte altura Carlos Valdovinos
?En este momento solo primera pista habilitada?#PAC pic.twitter.com/AOFUarG9R9  TransporteInforma Región Metropolitana De Santiago (@TTISantiago) February 5, 2020 ",2020-02-05,congestión vehicular
5,22004600.0,chile,biobiochile,https://www.biobiochile.cl/noticias/nacional/region-de-valparaiso/2020/12/30/dos-accidentes-general-enorme-congestion-en-ruta-las-palmas-hay-lesionados.shtml,Colisión múltiple en Ruta Las Palmas genera gran congestión vehicular en Viña del Mar,"Dos accidentes se registraron en la bajada de ruta Las Palmas, con dirección a Viña del Mar, en la región de Valparaíso. De acuerdo a lo informado a través de Radio Bío Bío, serían al menos cuatro los vehículos involucrados en la segunda colisión en el sector Barquito de Papel. El primer accidente se generó luego que un camión se desestabilizara producto de la carga que transportaba, cayendo sobre un vehículo menor. Tras esto, se originó una colisión en cadena, dejando una gran congestión vehicular en el lugar. Por este hecho existirían personas lesionadas, desconociéndose el número exacto Hasta el lugar llegaron cuatro unidades de Bomberos para trabajar en la emergencia. En tanto, el tránsito se encuentra interrumpido en dirección a Viña del Mar. Producto de la colisión en Ruta Las Palmas, se realizó un desvió en la circulación de vehículos, los que comenzaron a circular por Agua Santa. Según informó una auditora de Radio Bío Bío, en el lugar una micro volcó, provocando otro atochamiento. Así, habría gran congestión vehicular en distintas partes de la vía. ",2020-12-30,congestión vehicular
6,5656695.0,chile,latercera,https://www.latercera.com/nacional/noticia/buses-quedan-atrapados-cuesta-lo-padro-generando-gran-congestion-vehicular/119258/,Buses quedan atrapados en cuesta Lo Prado generando gran congestión vehicular,"Dos buses de pasajeros quedaron detenidos en cuesta Lo Prado en dirección a la región de Valparaíso debido a lo cerrado de las curvas. Se trata de un vehículos de la empresa Turbus y otro de Pullman bus azul, los cuales están atascados en la pista del camino generando gran congestión vehicular en dirección a la costa. Debido al fin de semana largo, el ministerio de Obras Públicas decidió establecer un sistema 4x0 desde enlace Algarrobo hasta el peaje Lo Prado, entre las 15.00 a las 19.00 horas, lo que significa que los vehículos que se dirigen de Santiago a la costa no pueden usar la Ruta 68 y deben transitar por la cuesta de Lo Padro u otras. Medida que para los conductores se buses ha significado más de una problema, ya que, han quedado detenidos en la zona, generando gran congestión vehicular. Desde la gobernación de Marga Marga hicieron un llamado a elegir rutas alternativas. https://twitter.com/gob_margamarga/status/980530022627889154 https://twitter.com/mop_chile/status/980535539970473993 Por favor, inicia sesión en La Tercera para acceder a los comentarios.",2018-04-01,congestión vehicular
7,22386323.0,chile,elllanquihue,https://www.ellanquihue.cl/impresa/2020/01/08/full/cuerpo-principal/5/,Accidente de camión provocó enorme congestión,"Por más de seis horas, el tránsito en la Ruta 5, entre Puerto Varas y Puerto Montt, registró problemas debido al accidente de tránsito protagonizado por un camión ayer pasadas las 8 horas. En circunstancias que investiga Carabineros, el acoplado volcó en plena calzada, esparciendo la carga de madera que trasladaba. En el hecho no hubo personas lesionadas, pero de inmediato generó una enorme congestión vehicular. El volcamiento ocurrió en el kilómetro mil 16 a la altura del puente Arenas, en la vía que va de norte a sur. La congestión vehicular alcanzó más de tres kilómetros entre quienes buscaban llegar a la capital regional. Hasta el lugar llegaron funcionarios de la Concesionaria de la Ruta 5 y Carabineros de la Tenencia de Carreteras, quienes establecieron que no había personas heridas, sólo daños en la estructura de la máquina. El tránsito en la zona del accidente fue habilitado en una pista con control de Carabineros y personal de la Concesionaria. Los trabajos para normalizar el tránsito de vehículos tardaron más de seis horas, y recién ayer, pasadas las 14.30 horas, los vehículos pudieron utilizar ambas pistas de la calzada de norte a sur.",2020-01-08,congestión vehicular
8,21874863.0,chile,biobiochile,https://www.biobiochile.cl/noticias/nacional/region-de-los-lagos/2021/11/07/gobierno-de-los-lagos-evalua-financiar-estudio-que-permita-analizar-la-alta-congestion-vehicular.shtml,Gobierno de Los Lagos evalúa financiar estudio que permita analizar la alta congestión vehicular,"El Gobierno Regional de la región de Los Lagos, evalúa realizar un estudio de transitabilidad para analizar la congestión vehicular que se produce en la zona. El objetivo, es intentar mejorar el ordenamiento vial y el alto tráfico en las ciudades de la región. El Gobierno Regional de la región de Los Lagos evalúa otorgar financiamiento para realizar un estudio que permita analizar la alta congestión vehicular que presentan ciudades en Los Lagos. Se trató de una moción aprobada en la última sesión plenaria del Consejo Regional, donde el gobernador Patricio Vallespín, explicó que la iniciativa busca generar recursos que permitan avalar un estudio con características de establecer la situación que afecta la transitabilidad vial de las ciudades congestionadas de la zona. En ese contexto, se busca poder tener claridad de cómo mejorar la situación que hoy, en la ciudad de Osorno, mantiene un complejo ordenamiento vial en horarios donde se registra el alto tráfico. Finalmente, el cuerpo colegiado consiguió el acuerdo para determinar si el CORE Los Lagos cuenta con recursos y potestades que permitan realizar un estudio de transitabilidad y los problemas vehiculares que hoy se generan en ciudades que cuenten con sobre los 30 mil habitantes.",2021-11-07,congestión vehicular
9,4249791.0,chile,ahoranoticiasmega,https://www.meganoticias.cl/nacional/306358-ruta-5-norte-colision-multiple-cinco-vehiculos-conchali-cgx02.html,Colisión múltiple en la Ruta 5 Norte provoca corte de la vía y alta congestión,"La mañana de este miércoles se produjo un colisión múltiple entre cinco automóviles en la Ruta 5 Norte, en la comuna de Conchalí, lo que generó una gran congestión vehicular. Al lugar llegaron varias ambulancias además de personal de Carabineros para atender a los involucrados y restablecer el tránsito. Por el momento se desconoce el estado de salud de las personas que iban al interior de los vehículos. Desde Transporte Informa, señalaron que la colisión se produjo a la altura de El Olivo y que el tránsito fue desviado hacia la vía local. Además, entre la Catorce de la Fama y Zapadores se produjo una gran congestión vehicular, por lo cual sugieren el uso de vías alternativas. Ahora (08:26) por accidente en #Ruta5 altura El Olivo en #Conchali, flujo de la autopista es desviado hacia la vía local. Hay tránsito lento entre Catorce de la Fama y Zapadores. Considere tiempo extra en el viaje #Conchalí https://t.co/oboB7IpzXy TransporteInforma Región Metropolitana De Santiago (@TTISantiago) July 1, 2020 Ahora (08:26) por accidente en #Ruta5 altura El Olivo en #Conchali, flujo de la autopista es desviado hacia la vía local. Hay tránsito lento entre Catorce de la Fama y Zapadores. Considere tiempo extra en el viaje #Conchalí https://t.co/oboB7IpzXy ",2020-07-01,congestión vehicular
